seat_id,room_id,floor_id,building_id,seat_number,seat_type,status,assigned_user_id,x_position,y_position
bb343a9d-a2f0-4b80-a011-f912d5338c1b,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 16,assigned,available,,,
4819d065-318a-429f-be8e-9a7251a21955,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 17,assigned,available,,,
cacb2c9c-33f7-4e4d-919e-214e57cea171,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 18,assigned,available,,,
f0c88306-eb63-4fc9-9fa6-af43bdee0819,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 19,assigned,available,,,
a67c338d-2e4d-40f6-a3b9-df77aad7acd2,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 20,assigned,available,,,
160e9658-d4e4-4400-9132-e1796d6c7713,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 21,assigned,available,,,
4856ad32-7c4d-4cd0-815a-eb1dad3f87c7,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 22,assigned,available,,,
5349ca58-01de-43fc-9795-1bdffbfc6bff,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 23,assigned,available,,,
824e58bd-0e69-4f7e-8287-65ed3fbae9e4,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 24,assigned,available,,,
0147368c-ee11-454c-ad66-94285322bfd0,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 25,assigned,available,,,
cbbcafdc-b77f-4afd-ac2c-b40d0b72273a,1f75c4bf-c43f-4dcf-bc1f-77de14e566b8,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 26,assigned,available,,,
318ec93f-080e-400e-bf0e-89020cbbbd23,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 1,assigned,available,,,
1c47897d-c0f7-4838-a7c8-708bcf18241b,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 2,assigned,available,,,
45e772a1-0c63-4e75-a118-ace149417873,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 3,assigned,available,,,
a240a975-f580-418c-8cbe-3f83d28380c2,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 4,assigned,available,,,
f12d6398-e163-4ad4-8cae-c0c7789e155e,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 5,assigned,available,,,
3527dac6-0eae-4fe2-8b76-9d5e7eb328a9,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 6,assigned,available,,,
3a3d045b-cf2b-4fc0-9dd6-48fbd4f1c19c,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 7,assigned,available,,,
f10c5015-5623-41a2-81b1-c8314d01d37d,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 8,assigned,available,,,
36cc1e86-78ab-4f46-9c97-10fdcc3d0493,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 9,assigned,available,,,
9d06a2f6-43f5-46a0-b24e-ed3c51b9c9a3,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 10,assigned,available,,,
ab79bb7f-c86a-4c0b-8306-f9682a81c5b9,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 11,assigned,available,,,
8c64158b-ef70-46eb-a66b-640549c646ba,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 12,assigned,available,,,
57e0c023-2209-443a-ac90-af20b7b4f96d,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 13,assigned,available,,,
368c2603-df0b-4668-af5d-9f7c016b5ae2,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 14,assigned,available,,,
cf1119c2-36b2-40bb-a79c-2c3af4e7a847,3a4ad36e-865e-4475-8d18-618ae33a6c88,a6562fc2-b347-4747-99e6-4f1203f089c5,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 15,assigned,available,,,
d277ea58-14c0-4bc7-948f-0001d699670c,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 1,assigned,available,,,
27b8b35a-5af1-44ce-b8e6-35e1344496cd,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 2,assigned,available,,,
1ddf65f5-9d28-4a0e-a1c5-f7258b60bf46,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 3,assigned,available,,,
c94f5799-4f33-4f48-9eb0-0f8845237684,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 4,assigned,available,,,
2dd5dd12-b1d1-466a-8560-41d120274ea5,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 5,assigned,available,,,
f91332e8-1669-4a8c-bac2-b81bbb8f977f,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 6,assigned,available,,,
d1babc0c-994e-47e1-a73f-5673c00a396e,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 7,assigned,available,,,
87b67191-a319-40aa-a9fe-ebf9e3221730,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 8,assigned,available,,,
32fb405c-c4d0-4829-b68a-6358db3b4c85,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 9,assigned,available,,,
679b9a65-b9f1-4952-807a-b6cda5211070,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 10,assigned,available,,,
5cd867cc-c827-4de8-a800-b034d4499a74,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 11,assigned,available,,,
266f6ac6-5aa5-4112-942b-4e7cbd5fb26a,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 12,assigned,available,,,
6b39e143-aea5-4c0a-9196-8ea7a6942aaf,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 13,assigned,available,,,
248bb59b-0c02-4b60-a3af-fe9b17052882,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 14,assigned,available,,,
2cd191dd-f116-44a7-8b52-98d3033152af,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 15,assigned,available,,,
d20ffc29-116d-4eb7-80c2-ef90797119b6,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 16,assigned,available,,,
db311522-0bba-411d-a6f4-c9817909bd0e,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 17,assigned,available,,,
7d09bd66-cae5-46ab-ba72-c3b4d9d80c57,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 18,assigned,available,,,
0852b691-eabc-4b9d-960c-0520fc8f9ea4,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 19,assigned,available,,,
93bf1e15-162d-4687-946c-79ee7e3c00cb,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 20,assigned,available,,,
a2c881ff-83e3-4a95-b1fc-8fe1327e951b,588ff231-6284-4264-a38f-0f5cefe6f654,bce1bded-2822-476e-96c7-6189a4a85fc3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 21,assigned,available,,,
91c6083c-32ea-45d2-bf26-59219b1c67f0,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 1,assigned,available,,,
2bc760f9-9876-4b5b-af77-58550691a411,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 2,assigned,available,,,
2fcbc835-9bc9-4305-abfb-cbef9337e61e,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 3,assigned,available,,,
05e93946-388a-4a96-a6c1-aa3d0f3a747a,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 4,assigned,available,,,
4bb71941-5425-4129-85ff-433313be4662,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 5,assigned,available,,,
7e7d4972-08df-4b3d-8320-bb58e8273974,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 6,assigned,available,,,
5acb9a44-9798-4ef8-8f84-022976cdf801,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 7,assigned,available,,,
9f4765b5-c92d-4b34-b519-a0e8e2c294d1,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 8,assigned,available,,,
768a23e4-6acd-4ed2-a9b2-7b1d43a50e9d,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 9,assigned,available,,,
2dda36f8-2731-425c-9739-cfbfe6ac444f,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 10,assigned,available,,,
6e5ddb82-27f5-4892-9a8a-d8f90d018bc8,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 11,assigned,available,,,
304031fb-0ed3-433e-86d9-4d46690958b7,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 12,assigned,available,,,
0b1f3772-c304-43f4-a8a0-558c596e3078,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 13,assigned,available,,,
73dfe3c3-0a08-42c6-b7e0-b5f405c2e98b,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 14,assigned,available,,,
09b5e0fb-e266-425d-832c-5c673df1cbc1,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 15,assigned,available,,,
75d6b4c6-98ad-4ef8-9d90-3981ad3f9a6b,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 16,assigned,available,,,
5f1ecc3e-d2fd-4446-b9bc-8d5ac6eb7c19,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 17,assigned,available,,,
2e50de2c-b28e-4ed7-8ba6-936cb8325b65,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 18,assigned,available,,,
b1d8ca55-6393-48f5-83f0-671579dcae69,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 19,assigned,available,,,
85787619-7c62-4bc6-97d0-33355b9ea48f,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 20,assigned,available,,,
f4293a56-d52a-46c9-9ff7-23c6983297e2,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 21,assigned,available,,,
e54ef35b-4c21-4fc0-a125-392f01b913e8,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 22,assigned,available,,,
2db2ecf9-ecbe-4098-98a5-15ce3cee7bdb,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 23,assigned,available,,,
b2519850-f779-4cd8-9655-fc91bf26a519,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 24,assigned,available,,,
d624b4c3-66b3-415b-b85c-6947cff0f3f5,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 25,assigned,available,,,
40331abf-7e9a-4914-acf4-25cf6bb9ba57,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 26,assigned,available,,,
c5a1c796-ebf7-4348-b1c7-346b47574440,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 27,assigned,available,,,
6bfff8bc-c56b-4564-9faf-43e236c6b3b9,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 28,assigned,available,,,
f836e8d8-6847-4d33-bd45-59ca5509db05,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 29,assigned,available,,,
2580bfd1-25c6-404d-8c91-9c82ab37429f,d1ccf17e-07c6-4e7c-8443-a97bc8d0842b,aaaa8419-4d70-4245-ba39-5c01854272d3,63faf2b5-5ab7-42d5-8636-ee75a1103d34,Seat 30,assigned,available,,,
